Timestamp,Total Unit,Beban SMP
2026-06-24 09:31:15,4,4.0
2026-06-24 09:31:20,5,5.0
2026-06-24 13:42:17,4,3.5
2026-06-24 13:42:23,4,2.5
2026-06-24 13:42:28,4,5.0
2026-06-24 13:42:33,6,6.0
2026-06-24 13:42:38,5,3.5
2026-06-24 17:24:12,19,19.0
