Timestamp,Total Unit,Beban SMP
2026-06-16 22:29:52,5,4.5
2026-06-16 22:29:57,8,6.5
2026-06-16 22:30:02,3,2.0
2026-06-16 22:30:07,22,12.0
2026-06-16 22:30:12,5,3.0
2026-06-16 22:30:17,9,5.0
2026-06-16 22:30:22,16,11.0
