Timestamp,Total Unit,Beban SMP
2026-06-16 19:45:46,14,12.0
2026-06-16 19:45:59,13,13.0
2026-06-16 19:46:10,7,6.0
2026-06-16 19:46:15,10,7.5
2026-06-16 19:46:23,6,4.5
