Timestamp,Total Unit,Beban SMP
2026-06-24 17:54:07,4,3.5
2026-06-24 19:01:16,2,2.0
2026-06-24 19:01:46,0,0.0
2026-06-24 19:02:16,0,0.0
2026-06-24 19:02:46,1,0.5
2026-06-24 19:03:16,8,4.5
2026-06-24 19:03:47,1,1.0
2026-06-24 19:04:17,2,2.0
2026-06-24 19:04:47,2,2.0
2026-06-24 19:05:17,9,10.5
2026-06-24 19:05:47,4,3.5
2026-06-24 19:06:17,4,4.0
2026-06-24 19:06:48,2,2.0
2026-06-24 19:07:18,1,1.0
