Timestamp,Total Unit,Beban SMP
2026-06-23 12:28:46,17,24.5
2026-06-23 12:28:51,24,34.5
2026-06-23 12:28:56,17,26.0
2026-06-23 12:29:01,13,23.5
2026-06-23 15:10:34,11,14.0
2026-06-23 15:10:39,13,17.5
